dataset,n_sample,noise_level,clf_type,acc_train,std_train,acc_valid,std_valid,acc_diff,C,gamma
moons,10000,0.4,svm,0.864,0.002,0.863,0.016,0.001,10.0,5.0
moons,10000,0.4,svm,0.865,0.001,0.863,0.009,0.002,10.0,10.0
moons,10000,0.4,svm,0.867,0.001,0.862,0.009,0.005,10.0,25.0
moons,10000,0.4,svm,0.87,0.001,0.86,0.012,0.01,10.0,50.0
moons,10000,0.4,svm,0.876,0.001,0.851,0.009,0.025,10.0,100.0
moons,10000,0.4,svm,0.895,0.001,0.834,0.01,0.061,10.0,250.0
moons,10000,0.4,svm,0.921,0.001,0.814,0.01,0.107,10.0,500.0
moons,10000,0.4,svm,0.955,0.001,0.786,0.015,0.169,10.0,1000.0
moons,10,0.5,log_reg,0.7,0.051,0.7,0.458,0.0,0.001,0.0
moons,10,0.5,log_reg,0.7,0.051,0.7,0.458,0.0,0.01,0.0
moons,10,0.5,log_reg,0.7,0.051,0.7,0.458,0.0,0.1,0.0
moons,10,0.5,log_reg,0.822,0.074,0.6,0.49,0.222,1.0,0.0
moons,10,0.5,log_reg,0.844,0.089,0.8,0.4,0.044,10.0,0.0
moons,10,0.5,log_reg,0.911,0.044,0.7,0.458,0.211,100.0,0.0
moons,10,0.5,log_reg,0.922,0.051,0.7,0.458,0.222,1000.0,0.0
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,0.1,0.0001
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,0.1,0.001
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,0.1,0.01
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,0.1,0.1
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,0.1,1.0
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,0.1,2.0
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,0.1,5.0
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,0.1,10.0
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,0.1,25.0
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,0.1,50.0
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,0.1,100.0
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,0.1,250.0
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,0.1,500.0
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,0.1,1000.0
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,1.0,0.0001
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,1.0,0.001
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,1.0,0.01
moons,10,0.5,svm,0.722,0.075,0.6,0.49,0.122,1.0,0.1
moons,10,0.5,svm,0.989,0.033,0.6,0.49,0.389,1.0,1.0
moons,10,0.5,svm,1.0,0.0,0.6,0.49,0.4,1.0,2.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,1.0,5.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,1.0,10.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,1.0,25.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,1.0,50.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,1.0,100.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,1.0,250.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,1.0,500.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,1.0,1000.0
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,10.0,0.0001
moons,10,0.5,svm,0.7,0.051,0.7,0.458,0.0,10.0,0.001
moons,10,0.5,svm,0.733,0.113,0.6,0.49,0.133,10.0,0.01
moons,10,0.5,svm,0.967,0.051,0.7,0.458,0.267,10.0,0.1
moons,10,0.5,svm,1.0,0.0,0.9,0.3,0.1,10.0,1.0
moons,10,0.5,svm,1.0,0.0,0.8,0.4,0.2,10.0,2.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,10.0,5.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,10.0,10.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,10.0,25.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,10.0,50.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,10.0,100.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,10.0,250.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,10.0,500.0
moons,10,0.5,svm,1.0,0.0,0.7,0.458,0.3,10.0,1000.0
moons,50,0.5,log_reg,0.6,0.022,0.6,0.2,0.0,0.001,0.0
moons,50,0.5,log_reg,0.6,0.02,0.6,0.179,0.0,0.01,0.0
moons,50,0.5,log_reg,0.74,0.033,0.7,0.161,0.04,0.1,0.0
moons,50,0.5,log_reg,0.76,0.022,0.76,0.12,0.0,1.0,0.0
moons,50,0.5,log_reg,0.751,0.017,0.74,0.156,0.011,10.0,0.0
moons,50,0.5,log_reg,0.753,0.039,0.76,0.196,-0.007,100.0,0.0
moons,50,0.5,log_reg,0.758,0.023,0.72,0.16,0.038,1000.0,0.0
moons,50,0.5,svm,0.6,0.03,0.6,0.268,0.0,0.1,0.0001
moons,50,0.5,svm,0.6,0.02,0.6,0.179,0.0,0.1,0.001
moons,50,0.5,svm,0.6,0.024,0.6,0.219,0.0,0.1,0.01
moons,50,0.5,svm,0.6,0.017,0.6,0.155,0.0,0.1,0.1
moons,50,0.5,svm,0.6,0.028,0.6,0.253,0.0,0.1,1.0
moons,50,0.5,svm,0.6,0.026,0.6,0.237,0.0,0.1,2.0
moons,50,0.5,svm,0.6,0.031,0.6,0.283,0.0,0.1,5.0
moons,50,0.5,svm,0.6,0.024,0.6,0.219,0.0,0.1,10.0
moons,50,0.5,svm,0.6,0.02,0.6,0.179,0.0,0.1,25.0
moons,50,0.5,svm,0.6,0.02,0.6,0.179,0.0,0.1,50.0
moons,50,0.5,svm,0.6,0.028,0.6,0.253,0.0,0.1,100.0
moons,50,0.5,svm,0.6,0.026,0.6,0.237,0.0,0.1,250.0
moons,50,0.5,svm,0.6,0.017,0.6,0.155,0.0,0.1,500.0
moons,50,0.5,svm,0.6,0.028,0.6,0.253,0.0,0.1,1000.0
moons,50,0.5,svm,0.6,0.02,0.6,0.179,0.0,1.0,0.0001
moons,50,0.5,svm,0.6,0.02,0.6,0.179,0.0,1.0,0.001
moons,50,0.5,svm,0.602,0.021,0.6,0.219,0.002,1.0,0.01
moons,50,0.5,svm,0.749,0.026,0.66,0.297,0.089,1.0,0.1
moons,50,0.5,svm,0.782,0.031,0.68,0.133,0.102,1.0,1.0
moons,50,0.5,svm,0.82,0.021,0.64,0.25,0.18,1.0,2.0
moons,50,0.5,svm,0.88,0.023,0.58,0.166,0.3,1.0,5.0
moons,50,0.5,svm,0.904,0.022,0.56,0.233,0.344,1.0,10.0
moons,50,0.5,svm,0.947,0.018,0.5,0.184,0.447,1.0,25.0
moons,50,0.5,svm,0.947,0.018,0.56,0.196,0.387,1.0,50.0
moons,50,0.5,svm,0.971,0.017,0.56,0.196,0.411,1.0,100.0
moons,50,0.5,svm,0.982,0.009,0.58,0.166,0.402,1.0,250.0
moons,50,0.5,svm,0.993,0.01,0.58,0.244,0.413,1.0,500.0
moons,50,0.5,svm,1.0,0.0,0.58,0.227,0.42,1.0,1000.0
moons,50,0.5,svm,0.6,0.014,0.6,0.126,0.0,10.0,0.0001
moons,50,0.5,svm,0.607,0.02,0.6,0.253,0.007,10.0,0.001
moons,50,0.5,svm,0.753,0.034,0.68,0.204,0.073,10.0,0.01
moons,50,0.5,svm,0.778,0.02,0.66,0.128,0.118,10.0,0.1
moons,50,0.5,svm,0.86,0.032,0.6,0.155,0.26,10.0,1.0
moons,50,0.5,svm,0.88,0.023,0.58,0.244,0.3,10.0,2.0
moons,50,0.5,svm,0.94,0.014,0.54,0.201,0.4,10.0,5.0
moons,50,0.5,svm,0.949,0.022,0.58,0.14,0.369,10.0,10.0
moons,50,0.5,svm,0.984,0.01,0.52,0.256,0.464,10.0,25.0
moons,50,0.5,svm,1.0,0.0,0.5,0.134,0.5,10.0,50.0
moons,50,0.5,svm,1.0,0.0,0.54,0.156,0.46,10.0,100.0
moons,50,0.5,svm,1.0,0.0,0.54,0.156,0.46,10.0,250.0
moons,50,0.5,svm,1.0,0.0,0.58,0.303,0.42,10.0,500.0
moons,50,0.5,svm,1.0,0.0,0.58,0.209,0.42,10.0,1000.0
moons,100,0.5,log_reg,0.6,0.007,0.6,0.063,0.0,0.001,0.0
moons,100,0.5,log_reg,0.671,0.019,0.68,0.147,-0.009,0.01,0.0
moons,100,0.5,log_reg,0.807,0.012,0.79,0.13,0.017,0.1,0.0
moons,100,0.5,log_reg,0.821,0.019,0.82,0.154,0.001,1.0,0.0
moons,100,0.5,log_reg,0.819,0.016,0.81,0.104,0.009,10.0,0.0
moons,100,0.5,log_reg,0.814,0.018,0.81,0.114,0.004,100.0,0.0
moons,100,0.5,log_reg,0.82,0.023,0.81,0.145,0.01,1000.0,0.0
moons,100,0.5,svm,0.6,0.016,0.6,0.148,0.0,0.1,0.0001
moons,100,0.5,svm,0.6,0.018,0.6,0.161,0.0,0.1,0.001
moons,100,0.5,svm,0.6,0.009,0.6,0.077,0.0,0.1,0.01
moons,100,0.5,svm,0.751,0.033,0.69,0.158,0.061,0.1,0.1
moons,100,0.5,svm,0.808,0.028,0.72,0.14,0.088,0.1,1.0
moons,100,0.5,svm,0.7,0.053,0.63,0.205,0.07,0.1,2.0
moons,100,0.5,svm,0.6,0.016,0.6,0.148,0.0,0.1,5.0
moons,100,0.5,svm,0.6,0.017,0.6,0.155,0.0,0.1,10.0
moons,100,0.5,svm,0.6,0.016,0.6,0.148,0.0,0.1,25.0
moons,100,0.5,svm,0.6,0.019,0.6,0.173,0.0,0.1,50.0
moons,100,0.5,svm,0.6,0.018,0.6,0.161,0.0,0.1,100.0
moons,100,0.5,svm,0.6,0.017,0.6,0.155,0.0,0.1,250.0
moons,100,0.5,svm,0.6,0.017,0.6,0.155,0.0,0.1,500.0
moons,100,0.5,svm,0.6,0.019,0.6,0.167,0.0,0.1,1000.0
moons,100,0.5,svm,0.6,0.016,0.6,0.148,0.0,1.0,0.0001
moons,100,0.5,svm,0.6,0.019,0.6,0.173,0.0,1.0,0.001
moons,100,0.5,svm,0.799,0.009,0.75,0.136,0.049,1.0,0.01
moons,100,0.5,svm,0.821,0.013,0.82,0.108,0.001,1.0,0.1
moons,100,0.5,svm,0.856,0.017,0.82,0.133,0.036,1.0,1.0
moons,100,0.5,svm,0.867,0.014,0.8,0.1,0.067,1.0,2.0
moons,100,0.5,svm,0.9,0.016,0.78,0.154,0.12,1.0,5.0
moons,100,0.5,svm,0.916,0.016,0.77,0.155,0.146,1.0,10.0
moons,100,0.5,svm,0.936,0.01,0.72,0.133,0.216,1.0,25.0
moons,100,0.5,svm,0.952,0.01,0.66,0.128,0.292,1.0,50.0
moons,100,0.5,svm,0.97,0.009,0.61,0.164,0.36,1.0,100.0
moons,100,0.5,svm,0.981,0.007,0.61,0.104,0.371,1.0,250.0
moons,100,0.5,svm,0.987,0.008,0.6,0.155,0.387,1.0,500.0
moons,100,0.5,svm,1.0,0.0,0.6,0.161,0.4,1.0,1000.0
moons,100,0.5,svm,0.6,0.022,0.6,0.2,0.0,10.0,0.0001
moons,100,0.5,svm,0.799,0.024,0.78,0.172,0.019,10.0,0.001
moons,100,0.5,svm,0.827,0.015,0.83,0.11,-0.003,10.0,0.01
moons,100,0.5,svm,0.844,0.018,0.8,0.118,0.044,10.0,0.1
moons,100,0.5,svm,0.873,0.011,0.76,0.08,0.113,10.0,1.0
moons,100,0.5,svm,0.887,0.014,0.76,0.092,0.127,10.0,2.0
moons,100,0.5,svm,0.926,0.012,0.77,0.142,0.156,10.0,5.0
moons,100,0.5,svm,0.948,0.012,0.74,0.102,0.208,10.0,10.0
moons,100,0.5,svm,0.976,0.008,0.71,0.145,0.266,10.0,25.0
moons,100,0.5,svm,0.992,0.005,0.68,0.133,0.312,10.0,50.0
moons,100,0.5,svm,1.0,0.0,0.64,0.156,0.36,10.0,100.0
moons,100,0.5,svm,1.0,0.0,0.56,0.08,0.44,10.0,250.0
moons,100,0.5,svm,1.0,0.0,0.6,0.126,0.4,10.0,500.0
moons,100,0.5,svm,1.0,0.0,0.6,0.118,0.4,10.0,1000.0
moons,1000,0.5,log_reg,0.756,0.008,0.744,0.033,0.012,0.001,0.0
moons,1000,0.5,log_reg,0.772,0.005,0.771,0.045,0.001,0.01,0.0
moons,1000,0.5,log_reg,0.783,0.004,0.779,0.031,0.004,0.1,0.0
moons,1000,0.5,log_reg,0.785,0.004,0.784,0.034,0.001,1.0,0.0
moons,1000,0.5,log_reg,0.785,0.004,0.785,0.04,0.0,10.0,0.0
moons,1000,0.5,log_reg,0.786,0.003,0.784,0.035,0.002,100.0,0.0
moons,1000,0.5,log_reg,0.785,0.006,0.786,0.042,-0.001,1000.0,0.0
moons,1000,0.5,svm,0.519,0.007,0.519,0.06,0.0,0.1,0.0001
moons,1000,0.5,svm,0.519,0.004,0.519,0.04,0.0,0.1,0.001
moons,1000,0.5,svm,0.764,0.005,0.761,0.029,0.003,0.1,0.01
moons,1000,0.5,svm,0.781,0.005,0.779,0.035,0.002,0.1,0.1
moons,1000,0.5,svm,0.793,0.006,0.788,0.035,0.005,0.1,1.0
moons,1000,0.5,svm,0.799,0.007,0.792,0.049,0.007,0.1,2.0
moons,1000,0.5,svm,0.804,0.005,0.796,0.042,0.008,0.1,5.0
moons,1000,0.5,svm,0.808,0.004,0.787,0.026,0.021,0.1,10.0
moons,1000,0.5,svm,0.801,0.013,0.755,0.035,0.046,0.1,25.0
moons,1000,0.5,svm,0.657,0.031,0.596,0.072,0.061,0.1,50.0
moons,1000,0.5,svm,0.519,0.006,0.519,0.054,0.0,0.1,100.0
moons,1000,0.5,svm,0.519,0.005,0.519,0.044,0.0,0.1,250.0
moons,1000,0.5,svm,0.519,0.006,0.519,0.051,0.0,0.1,500.0
moons,1000,0.5,svm,0.519,0.006,0.519,0.054,0.0,0.1,1000.0
moons,1000,0.5,svm,0.519,0.004,0.519,0.039,0.0,1.0,0.0001
moons,1000,0.5,svm,0.763,0.004,0.762,0.039,0.001,1.0,0.001
moons,1000,0.5,svm,0.78,0.005,0.78,0.037,0.0,1.0,0.01
moons,1000,0.5,svm,0.786,0.003,0.782,0.026,0.004,1.0,0.1
moons,1000,0.5,svm,0.8,0.004,0.795,0.039,0.005,1.0,1.0
moons,1000,0.5,svm,0.805,0.006,0.795,0.028,0.01,1.0,2.0
moons,1000,0.5,svm,0.808,0.004,0.791,0.038,0.017,1.0,5.0
moons,1000,0.5,svm,0.811,0.005,0.787,0.032,0.024,1.0,10.0
moons,1000,0.5,svm,0.831,0.004,0.785,0.032,0.046,1.0,25.0
moons,1000,0.5,svm,0.854,0.004,0.764,0.053,0.09,1.0,50.0
moons,1000,0.5,svm,0.889,0.004,0.74,0.044,0.149,1.0,100.0
moons,1000,0.5,svm,0.942,0.004,0.692,0.044,0.25,1.0,250.0
moons,1000,0.5,svm,0.976,0.002,0.637,0.045,0.339,1.0,500.0
moons,1000,0.5,svm,0.991,0.001,0.588,0.034,0.403,1.0,1000.0
moons,1000,0.5,svm,0.764,0.005,0.761,0.039,0.003,10.0,0.0001
moons,1000,0.5,svm,0.78,0.003,0.781,0.035,-0.001,10.0,0.001
moons,1000,0.5,svm,0.782,0.003,0.784,0.033,-0.002,10.0,0.01
moons,1000,0.5,svm,0.791,0.003,0.788,0.024,0.003,10.0,0.1
moons,1000,0.5,svm,0.805,0.005,0.792,0.028,0.013,10.0,1.0
moons,1000,0.5,svm,0.807,0.005,0.788,0.041,0.019,10.0,2.0
moons,1000,0.5,svm,0.814,0.004,0.78,0.03,0.034,10.0,5.0
moons,1000,0.5,svm,0.825,0.007,0.782,0.041,0.043,10.0,10.0
moons,1000,0.5,svm,0.868,0.005,0.765,0.03,0.103,10.0,25.0
moons,1000,0.5,svm,0.91,0.003,0.731,0.045,0.179,10.0,50.0
moons,1000,0.5,svm,0.951,0.003,0.703,0.039,0.248,10.0,100.0
moons,1000,0.5,svm,0.987,0.002,0.665,0.033,0.322,10.0,250.0
moons,1000,0.5,svm,0.996,0.001,0.66,0.046,0.336,10.0,500.0
moons,1000,0.5,svm,0.997,0.001,0.592,0.03,0.405,10.0,1000.0
moons,10000,0.5,log_reg,0.795,0.001,0.795,0.006,0.0,0.001,0.0
moons,10000,0.5,log_reg,0.804,0.001,0.804,0.01,0.0,0.01,0.0
moons,10000,0.5,log_reg,0.806,0.001,0.806,0.008,0.0,0.1,0.0
moons,10000,0.5,log_reg,0.806,0.001,0.806,0.012,0.0,1.0,0.0
moons,10000,0.5,log_reg,0.806,0.002,0.806,0.015,0.0,10.0,0.0
moons,10000,0.5,log_reg,0.806,0.001,0.806,0.008,0.0,100.0,0.0
moons,10000,0.5,log_reg,0.806,0.001,0.806,0.01,0.0,1000.0,0.0
moons,10000,0.5,svm,0.501,0.001,0.488,0.007,0.013,0.1,0.0001
moons,10000,0.5,svm,0.786,0.002,0.786,0.014,0.0,0.1,0.001
moons,10000,0.5,svm,0.804,0.001,0.804,0.011,0.0,0.1,0.01
moons,10000,0.5,svm,0.81,0.002,0.81,0.018,0.0,0.1,0.1
moons,10000,0.5,svm,0.822,0.001,0.822,0.014,0.0,0.1,1.0
moons,10000,0.5,svm,0.824,0.001,0.823,0.01,0.001,0.1,2.0
moons,10000,0.5,svm,0.825,0.001,0.824,0.012,0.001,0.1,5.0
moons,10000,0.5,svm,0.826,0.001,0.824,0.009,0.002,0.1,10.0
moons,10000,0.5,svm,0.828,0.001,0.825,0.011,0.003,0.1,25.0
moons,10000,0.5,svm,0.829,0.001,0.823,0.011,0.006,0.1,50.0
moons,10000,0.5,svm,0.831,0.002,0.82,0.014,0.011,0.1,100.0
moons,10000,0.5,svm,0.841,0.001,0.815,0.01,0.026,0.1,250.0
moons,10000,0.5,svm,0.843,0.011,0.777,0.027,0.066,0.1,500.0
moons,10000,0.5,svm,0.598,0.048,0.523,0.033,0.075,0.1,1000.0
moons,10000,0.5,svm,0.786,0.001,0.786,0.007,0.0,1.0,0.0001
moons,10000,0.5,svm,0.804,0.001,0.804,0.01,0.0,1.0,0.001
moons,10000,0.5,svm,0.806,0.001,0.805,0.01,0.001,1.0,0.01
moons,10000,0.5,svm,0.818,0.002,0.817,0.015,0.001,1.0,0.1
moons,10000,0.5,svm,0.824,0.001,0.823,0.009,0.001,1.0,1.0
moons,10000,0.5,svm,0.825,0.001,0.824,0.01,0.001,1.0,2.0
moons,10000,0.5,svm,0.826,0.001,0.824,0.01,0.002,1.0,5.0
moons,10000,0.5,svm,0.828,0.001,0.825,0.01,0.003,1.0,10.0
moons,10000,0.5,svm,0.829,0.002,0.824,0.012,0.005,1.0,25.0
moons,10000,0.5,svm,0.831,0.002,0.822,0.012,0.009,1.0,50.0
moons,10000,0.5,svm,0.836,0.001,0.816,0.008,0.02,1.0,100.0
moons,10000,0.5,svm,0.851,0.002,0.814,0.015,0.037,1.0,250.0
moons,10000,0.5,svm,0.869,0.001,0.8,0.011,0.069,1.0,500.0
moons,10000,0.5,svm,0.897,0.001,0.783,0.013,0.114,1.0,1000.0
moons,10000,0.5,svm,0.804,0.001,0.804,0.011,0.0,10.0,0.0001
moons,10000,0.5,svm,0.806,0.001,0.805,0.008,0.001,10.0,0.001
moons,10000,0.5,svm,0.806,0.001,0.806,0.01,0.0,10.0,0.01
moons,10000,0.5,svm,0.822,0.001,0.822,0.013,0.0,10.0,0.1
moons,10000,0.5,svm,0.825,0.002,0.824,0.016,0.001,10.0,1.0
moons,10000,0.5,svm,0.826,0.002,0.824,0.011,0.002,10.0,2.0
moons,10000,0.5,svm,0.827,0.001,0.825,0.011,0.002,10.0,5.0
moons,10000,0.5,svm,0.828,0.001,0.824,0.01,0.004,10.0,10.0
moons,10000,0.5,svm,0.83,0.001,0.822,0.01,0.008,10.0,25.0
moons,10000,0.5,svm,0.836,0.001,0.816,0.007,0.02,10.0,50.0
moons,10000,0.5,svm,0.849,0.002,0.814,0.011,0.035,10.0,100.0
moons,10000,0.5,svm,0.879,0.001,0.788,0.014,0.091,10.0,250.0
moons,10000,0.5,svm,0.915,0.001,0.759,0.012,0.156,10.0,500.0
moons,10000,0.5,svm,0.954,0.001,0.739,0.014,0.215,10.0,1000.0
